DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
378,1,3,,CC DChg,01:25:00,03:07:29,-50.0013,51.0970,70.8280,70827958.04,0.0000,0.00,70.8280,70827958.04,3667.9935,3667993486.22,0.0000,0.00,3667.9935,3667993486.22,2024-07-01 16:08:58,-2554.9164,-29976.4,-29976351.7,0.00,Close,69.79,
379,1,3,,CC DChg,01:25:30,03:07:59,-50.0021,51.0809,71.2446,71244629.33,0.0000,0.00,71.2446,71244629.33,3689.2803,3689280307.20,0.0000,0.00,3689.2803,3689280307.20,2024-07-01 16:09:28,-2554.1528,-25880.2,-25880204.3,0.00,Close,70.20,
380,1,3,,CC DChg,01:26:00,03:08:29,-50.0007,51.0646,71.6613,71661300.62,0.0000,0.00,71.6613,71661300.62,3710.5606,3710560574.58,0.0000,0.00,3710.5606,3710560574.58,2024-07-01 16:09:58,-2553.2647,-25562.7,-25562655.8,0.00,Close,70.61,
381,1,3,,CC DChg,01:26:30,03:08:59,-49.9994,51.0482,72.0780,72077971.91,0.0000,0.00,72.0780,72077971.91,3731.8339,3731833924.27,0.0000,0.00,3731.8339,3731833924.27,2024-07-01 16:10:28,-2552.3778,-25406.8,-25406785.9,0.00,Close,71.02,
382,1,3,,CC DChg,01:27:00,03:09:29,-50.0016,51.0300,72.4946,72494637.51,0.0000,0.00,72.4946,72494637.51,3753.0996,3753099628.09,0.0000,0.00,3753.0996,3753099628.09,2024-07-01 16:10:58,-2551.5822,-22893.7,-22893714.3,0.00,Close,71.43,
383,1,3,,CC DChg,01:27:30,03:09:59,-49.9999,51.0118,72.9113,72911308.80,0.0000,0.00,72.9113,72911308.80,3774.3584,3774358414.22,0.0000,0.00,3774.3584,3774358414.22,2024-07-01 16:11:28,-2550.5823,-22894.0,-22894026.9,0.00,Close,71.84,
384,1,3,,CC DChg,01:28:00,03:10:29,-50.0006,50.9937,73.3280,73327968.71,0.0000,0.00,73.3280,73327968.71,3795.6092,3795609190.40,0.0000,0.00,3795.6092,3795609190.40,2024-07-01 16:11:58,-2549.7156,-23019.9,-23019884.6,0.00,Close,72.26,
385,1,3,,CC DChg,01:28:30,03:10:59,-50.0014,50.9768,73.7446,73744634.31,0.0000,0.00,73.7446,73744634.31,3816.8538,3816853777.07,0.0000,0.00,3816.8538,3816853777.07,2024-07-01 16:12:28,-2548.9088,-24654.8,-24654769.2,0.00,Close,72.67,
386,1,3,,CC DChg,01:29:00,03:11:29,-49.9976,50.9595,74.1613,74161299.91,0.0000,0.00,74.1613,74161299.91,3838.0904,3838090353.78,0.0000,0.00,3838.0904,3838090353.78,2024-07-01 16:12:58,-2547.8512,-24084.7,-24084716.8,0.00,Close,73.08,
387,1,3,,CC DChg,01:29:30,03:11:59,-50.0010,50.9427,74.5780,74577965.51,0.0000,0.00,74.5780,74577965.51,3859.3204,3859320376.89,0.0000,0.00,3859.3204,3859320376.89,2024-07-01 16:13:28,-2547.1854,-24801.5,-24801523.8,0.00,Close,73.49,
388,1,3,,CC DChg,01:30:00,03:12:29,-50.0006,50.9250,74.9946,74994631.11,0.0000,0.00,74.9946,74994631.11,3880.5428,3880542754.13,0.0000,0.00,3880.5428,3880542754.13,2024-07-01 16:13:58,-2546.2816,-23540.4,-23540429.4,0.00,Close,73.90,
389,1,3,,CC DChg,01:30:30,03:12:59,-50.0069,50.9074,75.4113,75411296.71,0.0000,0.00,75.4113,75411296.71,3901.7578,3901757849.60,0.0000,0.00,3901.7578,3901757849.60,2024-07-01 16:14:28,-2545.7192,-23674.2,-23674181.8,0.00,Close,74.31,
390,1,3,,CC DChg,01:31:00,03:13:29,-50.0000,50.8910,75.8280,75827962.31,0.0000,0.00,75.8280,75827962.31,3922.9660,3922966027.38,0.0000,0.00,3922.9660,3922966027.38,2024-07-01 16:14:58,-2544.5480,-25406.4,-25406439.0,0.00,Close,74.72,
391,1,3,,CC DChg,01:31:30,03:13:59,-49.9964,50.8732,76.2446,76244633.60,0.0000,0.00,76.2446,76244633.60,3944.1666,3944166559.29,0.0000,0.00,3944.1666,3944166559.29,2024-07-01 16:15:28,-2543.4784,-23408.5,-23408499.4,0.00,Close,75.13,
392,1,3,,CC DChg,01:32:00,03:14:29,-50.0012,50.8513,76.6613,76661299.20,0.0000,0.00,76.6613,76661299.20,3965.3587,3965358717.16,0.0000,0.00,3965.3587,3965358717.16,2024-07-01 16:15:58,-2542.6245,-19025.8,-19025826.5,0.00,Close,75.54,
393,1,3,,CC DChg,01:32:30,03:14:59,-49.9980,50.8328,77.0780,77077964.80,0.0000,0.00,77.0780,77077964.80,3986.5425,3986542500.98,0.0000,0.00,3986.5425,3986542500.98,2024-07-01 16:16:28,-2541.5363,-22522.5,-22522464.9,0.00,Close,75.95,
394,1,3,,CC DChg,01:33:00,03:15:29,-49.9984,50.8141,77.4946,77494630.40,0.0000,0.00,77.4946,77494630.40,4007.7186,4007718638.93,0.0000,0.00,4007.7186,4007718638.93,2024-07-01 16:16:58,-2540.6247,-22281.6,-22281582.9,0.00,Close,76.36,
395,1,3,,CC DChg,01:33:30,03:15:59,-49.9968,50.7910,77.9113,77911296.00,0.0000,0.00,77.9113,77911296.00,4028.8860,4028886038.76,0.0000,0.00,4028.8860,4028886038.76,2024-07-01 16:17:28,-2539.3875,-18037.5,-18037471.9,0.00,Close,76.77,
396,1,3,,CC DChg,01:34:00,03:16:29,-50.0037,50.7713,78.3280,78327967.29,0.0000,0.00,78.3280,78327967.29,4050.0447,4050044700.44,0.0000,0.00,4050.0447,4050044700.44,2024-07-01 16:17:58,-2538.7554,-21150.8,-21150826.8,0.00,Close,77.18,
397,1,3,,CC DChg,01:34:30,03:16:59,-49.9996,50.7473,78.7446,78744632.89,0.0000,0.00,78.7446,78744632.89,4071.1946,4071194624.00,0.0000,0.00,4071.1946,4071194624.00,2024-07-01 16:18:28,-2537.3452,-17361.1,-17361066.7,0.00,Close,77.59,
398,1,3,,CC DChg,01:35:00,03:17:29,-49.9978,50.7263,79.1613,79161298.49,0.0000,0.00,79.1613,79161298.49,4092.3351,4092335081.24,0.0000,0.00,4092.3351,4092335081.24,2024-07-01 16:18:58,-2536.2039,-19841.2,-19841219.0,0.00,Close,78.00,
399,1,3,,CC DChg,01:35:30,03:17:59,-50.0003,50.7021,79.5780,79577964.09,0.0000,0.00,79.5780,79577964.09,4113.4664,4113466436.27,0.0000,0.00,4113.4664,4113466436.27,2024-07-01 16:19:28,-2535.1207,-17217.6,-17217586.8,0.00,Close,78.41,
400,1,3,,CC DChg,01:36:00,03:18:29,-49.9953,50.6778,79.9946,79994629.69,0.0000,0.00,79.9946,79994629.69,4134.5876,4134587596.80,0.0000,0.00,4134.5876,4134587596.80,2024-07-01 16:19:58,-2533.6513,-17146.7,-17146732.5,0.00,Close,78.82,
401,1,3,,CC DChg,01:36:30,03:18:59,-50.0024,50.6548,80.4113,80411295.29,0.0000,0.00,80.4113,80411295.29,4155.6982,4155698198.76,0.0000,0.00,4155.6982,4155698198.76,2024-07-01 16:20:28,-2532.8636,-18115.9,-18115895.7,0.00,Close,79.24,
402,1,3,,CC DChg,01:37:00,03:19:29,-49.9984,50.6263,80.8280,80827966.58,0.0000,0.00,80.8280,80827966.58,4176.7986,4176798606.22,0.0000,0.00,4176.7986,4176798606.22,2024-07-01 16:20:58,-2531.2315,-14620.0,-14620045.2,0.00,Close,79.65,
403,1,3,,CC DChg,01:37:30,03:19:59,-50.0041,50.5968,81.2446,81244620.80,0.0000,0.00,81.2446,81244620.80,4197.8866,4197886634.67,0.0000,0.00,4197.8866,4197886634.67,2024-07-01 16:21:28,-2530.0495,-14123.9,-14123871.9,0.00,Close,80.06,
404,1,3,,CC DChg,01:38:00,03:20:29,-50.0007,50.5703,81.6613,81661297.78,0.0000,0.00,81.6613,81661297.78,4218.9626,4218962648.18,0.0000,0.00,4218.9626,4218962648.18,2024-07-01 16:21:58,-2528.5529,-15723.7,-15723659.5,0.00,Close,80.47,
405,1,3,,CC DChg,01:38:30,03:20:59,-49.9996,50.5403,82.0780,82077963.38,0.0000,0.00,82.0780,82077963.38,4240.0277,4240027739.02,0.0000,0.00,4240.0277,4240027739.02,2024-07-01 16:22:28,-2526.9938,-13888.9,-13888853.3,0.00,Close,80.88,
406,1,3,,CC DChg,01:39:00,03:21:29,-49.9978,50.5123,82.4946,82494623.29,0.0000,0.00,82.4946,82494623.29,4261.0812,4261081179.02,0.0000,0.00,4261.0812,4261081179.02,2024-07-01 16:22:58,-2525.5059,-14880.7,-14880711.1,0.00,Close,81.29,
407,1,3,,CC DChg,01:39:30,03:21:59,-49.9981,50.4803,82.9113,82911288.89,0.0000,0.00,82.9113,82911288.89,4282.1211,4282121147.73,0.0000,0.00,4282.1211,4282121147.73,2024-07-01 16:23:28,-2523.9176,-13020.8,-13020800.0,0.00,Close,81.70,
408,1,3,,CC DChg,01:40:00,03:22:29,-50.0010,50.4502,83.3280,83327954.49,0.0000,0.00,83.3280,83327954.49,4303.1491,4303149101.51,0.0000,0.00,4303.1491,4303149101.51,2024-07-01 16:23:58,-2522.5594,-13842.7,-13842711.0,0.00,Close,82.11,
409,1,3,,CC DChg,01:40:30,03:22:59,-50.0002,50.4183,83.7446,83744620.09,0.0000,0.00,83.7446,83744620.09,4324.1632,4324163219.91,0.0000,0.00,4324.1632,4324163219.91,2024-07-01 16:24:28,-2520.9246,-13061.6,-13061617.6,0.00,Close,82.52,
410,1,3,,CC DChg,01:41:00,03:23:29,-49.9955,50.3845,84.1613,84161291.38,0.0000,0.00,84.1613,84161291.38,4345.1635,4345163502.93,0.0000,0.00,4345.1635,4345163502.93,2024-07-01 16:24:58,-2518.9963,-12327.6,-12327552.9,0.00,Close,82.93,
411,1,3,,CC DChg,01:41:30,03:23:59,-49.9970,50.3512,84.5780,84577956.98,0.0000,0.00,84.5780,84577956.98,4366.1503,4366150314.67,0.0000,0.00,4366.1503,4366150314.67,2024-07-01 16:25:28,-2517.4079,-12512.5,-12512480.5,0.00,Close,83.34,
412,1,3,,CC DChg,01:42:00,03:24:29,-50.0032,50.3165,84.9946,84994611.20,0.0000,0.00,84.9946,84994611.20,4387.1229,4387122926.93,0.0000,0.00,4387.1229,4387122926.93,2024-07-01 16:25:58,-2515.9870,-12007.3,-12007326.3,0.00,Close,83.75,
413,1,3,,CC DChg,01:42:30,03:24:59,-49.9959,50.2784,85.4113,85411282.49,0.0000,0.00,85.4113,85411282.49,4408.0799,4408079883.38,0.0000,0.00,4408.0799,4408079883.38,2024-07-01 16:26:28,-2513.7149,-10936.3,-10936254.3,0.00,Close,84.16,
414,1,3,,CC DChg,01:43:00,03:25:29,-49.9988,50.2420,85.8280,85827953.78,0.0000,0.00,85.8280,85827953.78,4429.0219,4429021912.18,0.0000,0.00,4429.0219,4429021912.18,2024-07-01 16:26:58,-2512.0412,-11447.0,-11447013.4,0.00,Close,84.57,
415,1,3,,CC DChg,01:43:30,03:25:59,-49.9950,50.2059,86.2446,86244613.69,0.0000,0.00,86.2446,86244613.69,4449.9483,4449948285.16,0.0000,0.00,4449.9483,4449948285.16,2024-07-01 16:27:28,-2510.0455,-11541.8,-11541825.8,0.00,Close,84.98,
416,1,3,,CC DChg,01:44:00,03:26:29,-50.0004,50.1689,86.6613,86661279.29,0.0000,0.00,86.6613,86661279.29,4470.8601,4470860094.58,0.0000,0.00,4470.8601,4470860094.58,2024-07-01 16:27:58,-2508.4646,-11261.2,-11261232.4,0.00,Close,85.39,
417,1,3,,CC DChg,01:44:30,03:26:59,-50.0046,50.1404,87.0779,87077944.89,0.0000,0.00,87.0779,87077944.89,4491.7577,4491757704.53,0.0000,0.00,4491.7577,4491757704.53,2024-07-01 16:28:28,-2507.2516,-14619.8,-14619845.6,0.00,Close,85.80,
418,1,3,,CC DChg,01:45:00,03:27:29,-49.9985,50.1123,87.4946,87494610.49,0.0000,0.00,87.4946,87494610.49,4512.6433,4512643299.56,0.0000,0.00,4512.6433,4512643299.56,2024-07-01 16:28:58,-2505.5408,-14828.0,-14827957.3,0.00,Close,86.21,
419,1,3,,CC DChg,01:45:30,03:27:59,-50.0009,50.0906,87.9113,87911281.78,0.0000,0.00,87.9113,87911281.78,4533.5191,4533519064.18,0.0000,0.00,4533.5191,4533519064.18,2024-07-01 16:29:28,-2504.5776,-19201.4,-19201441.9,0.00,Close,86.63,
420,1,3,,CC DChg,01:46:00,03:28:29,-49.9951,50.0714,88.3279,88327947.38,0.0000,0.00,88.3279,88327947.38,4554.3861,4554386090.67,0.0000,0.00,4554.3861,4554386090.67,2024-07-01 16:29:58,-2503.3226,-21701.3,-21701333.3,0.00,Close,87.04,
421,1,3,,CC DChg,01:46:30,03:28:59,-50.0062,50.0562,88.7446,88744612.98,0.0000,0.00,88.7446,88744612.98,4575.2458,4575245835.38,0.0000,0.00,4575.2458,4575245835.38,2024-07-01 16:30:28,-2503.1224,-27412.2,-27412210.5,0.00,Close,87.45,
422,1,3,,CC DChg,01:47:00,03:29:29,-49.9979,50.0377,89.1613,89161272.89,0.0000,0.00,89.1613,89161272.89,4596.0979,4596097934.22,0.0000,0.00,4596.0979,4596097934.22,2024-07-01 16:30:58,-2501.7774,-22522.2,-22522157.4,0.00,Close,87.86,
423,1,3,,CC DChg,01:47:30,03:29:59,-50.0004,50.0190,89.5779,89577944.18,0.0000,0.00,89.5779,89577944.18,4616.9428,4616942751.29,0.0000,0.00,4616.9428,4616942751.29,2024-07-01 16:31:28,-2500.9710,-22281.9,-22281887.1,0.00,Close,88.27,
424,1,3,,CC DChg,01:48:00,03:30:29,-50.0036,50.0033,89.9946,89994615.47,0.0000,0.00,89.9946,89994615.47,4637.7807,4637780650.67,0.0000,0.00,4637.7807,4637780650.67,2024-07-01 16:31:58,-2500.3455,-26539.6,-26539572.5,0.00,Close,88.68,
425,1,3,,CC DChg,01:48:30,03:30:59,-49.9968,49.9832,90.4113,90411269.69,0.0000,0.00,90.4113,90411269.69,4658.6116,4658611632.36,0.0000,0.00,4658.6116,4658611632.36,2024-07-01 16:32:28,-2498.9976,-20729.1,-20729065.8,0.00,Close,89.09,
426,1,3,,CC DChg,01:49:00,03:31:29,-49.9995,49.9664,90.8279,90827935.29,0.0000,0.00,90.8279,90827935.29,4679.4335,4679433511.82,0.0000,0.00,4679.4335,4679433511.82,2024-07-01 16:32:58,-2498.2950,-24801.5,-24801523.8,0.00,Close,89.50,
427,1,3,,CC DChg,01:49:30,03:31:59,-50.0037,49.9440,91.2446,91244606.58,0.0000,0.00,91.2446,91244606.58,4700.2477,4700247745.42,0.0000,0.00,4700.2477,4700247745.42,2024-07-01 16:33:28,-2497.3853,-18601.4,-18601396.8,0.00,Close,89.91,
428,1,3,,CC DChg,01:50:00,03:32:29,-49.9971,49.9234,91.6613,91661260.80,0.0000,0.00,91.6613,91661260.80,4721.0529,4721052876.80,0.0000,0.00,4721.0529,4721052876.80,2024-07-01 16:33:58,-2496.0242,-20225.9,-20225933.1,0.00,Close,90.32,
429,1,3,,CC DChg,01:50:30,03:32:59,-50.0029,49.9001,92.0779,92077937.78,0.0000,0.00,92.0779,92077937.78,4741.8489,4741848905.96,0.0000,0.00,4741.8489,4741848905.96,2024-07-01 16:34:28,-2495.1492,-17883.1,-17883132.1,0.00,Close,90.73,
430,1,3,,CC DChg,01:51:00,03:33:29,-50.0032,49.8768,92.4946,92494603.38,0.0000,0.00,92.4946,92494603.38,4762.6362,4762636196.98,0.0000,0.00,4762.6362,4762636196.98,2024-07-01 16:34:58,-2493.9986,-17882.6,-17882643.8,0.00,Close,91.14,
431,1,3,,CC DChg,01:51:30,03:33:59,-50.0019,49.8508,92.9113,92911263.29,0.0000,0.00,92.9113,92911263.29,4783.4129,4783412929.42,0.0000,0.00,4783.4129,4783412929.42,2024-07-01 16:35:28,-2492.6367,-16025.4,-16025381.2,0.00,Close,91.55,
432,1,3,,CC DChg,01:52:00,03:34:29,-50.0016,49.8225,93.3279,93327928.89,0.0000,0.00,93.3279,93327928.89,4804.1780,4804178011.02,0.0000,0.00,4804.1780,4804178011.02,2024-07-01 16:35:58,-2491.2052,-14723.2,-14723166.1,0.00,Close,91.96,
433,1,3,,CC DChg,01:52:30,03:34:59,-50.0001,49.7905,93.7446,93744594.49,0.0000,0.00,93.7446,93744594.49,4824.9303,4824930349.51,0.0000,0.00,4824.9303,4824930349.51,2024-07-01 16:36:28,-2489.5320,-13020.8,-13020800.0,0.00,Close,92.37,
434,1,3,,CC DChg,01:53:00,03:35:29,-49.9980,49.7546,94.1613,94161260.09,0.0000,0.00,94.1613,94161260.09,4845.6699,4845669944.89,0.0000,0.00,4845.6699,4845669944.89,2024-07-01 16:36:58,-2487.6295,-11606.3,-11606284.1,0.00,Close,92.78,
435,1,3,,CC DChg,01:53:30,03:35:59,-49.9964,49.7133,94.5779,94577931.38,0.0000,0.00,94.5779,94577931.38,4866.3928,4866392792.18,0.0000,0.00,4866.3928,4866392792.18,2024-07-01 16:37:28,-2485.4880,-10088.9,-10088893.2,0.00,Close,93.19,
436,1,3,,CC DChg,01:54:00,03:36:29,-50.0024,49.6641,94.9946,94994596.98,0.0000,0.00,94.9946,94994596.98,4887.0967,4887096706.84,0.0000,0.00,4887.0967,4887096706.84,2024-07-01 16:37:58,-2483.3222,-8468.8,-8468813.0,0.00,Close,93.61,
437,1,3,,CC DChg,01:54:30,03:36:59,-50.0056,49.5998,95.4113,95411262.58,0.0000,0.00,95.4113,95411262.58,4907.7759,4907775863.47,0.0000,0.00,4907.7759,4907775863.47,2024-07-01 16:38:28,-2480.2668,-6480.0,-6480024.9,0.00,Close,94.02,
438,1,3,,CC DChg,01:55:00,03:37:29,-50.0003,49.5071,95.8279,95827922.49,0.0000,0.00,95.8279,95827922.49,4928.4244,4928424436.62,0.0000,0.00,4928.4244,4928424436.62,2024-07-01 16:38:58,-2475.3718,-4494.7,-4494713.2,0.00,Close,94.43,
439,1,3,,CC DChg,01:55:30,03:37:59,-49.9930,49.3851,96.2446,96244588.09,0.0000,0.00,96.2446,96244588.09,4949.0282,4949028226.84,0.0000,0.00,4949.0282,4949028226.84,2024-07-01 16:39:28,-2468.9078,-3415.3,-3415291.8,0.00,Close,94.84,
440,1,3,,CC DChg,01:56:00,03:38:29,-50.0123,49.2236,96.6613,96661253.69,0.0000,0.00,96.6613,96661253.69,4969.5727,4969572670.58,0.0000,0.00,4969.5727,4969572670.58,2024-07-01 16:39:58,-2461.7859,-2580.0,-2579972.8,0.00,Close,95.25,
441,1,3,,CC DChg,01:56:30,03:38:59,-49.9980,49.0267,97.0779,97077907.91,0.0000,0.00,97.0779,97077907.91,4990.0436,4990043568.36,0.0000,0.00,4990.0436,4990043568.36,2024-07-01 16:40:28,-2451.2379,-2116.1,-2116070.2,0.00,Close,95.66,
442,1,3,,CC DChg,01:57:00,03:39:29,-49.9983,48.8029,97.4946,97494584.89,0.0000,0.00,97.4946,97494584.89,5010.4256,5010425628.44,0.0000,0.00,5010.4256,5010425628.44,2024-07-01 16:40:58,-2440.0620,-1861.8,-1861827.4,0.00,Close,96.07,
443,1,3,,CC DChg,01:57:30,03:39:59,-49.9983,48.5523,97.9113,97911250.49,0.0000,0.00,97.9113,97911250.49,5030.7079,5030707928.18,0.0000,0.00,5030.7079,5030707928.18,2024-07-01 16:41:28,-2427.5315,-1662.7,-1662672.0,0.00,Close,96.48,
444,1,3,,CC DChg,01:58:00,03:40:29,-49.9968,48.2756,98.3279,98327916.09,0.0000,0.00,98.3279,98327916.09,5050.8810,5050881001.24,0.0000,0.00,5050.8810,5050881001.24,2024-07-01 16:41:58,-2413.6255,-1505.8,-1505838.8,0.00,Close,96.89,
445,1,3,,CC DChg,01:58:30,03:40:59,-50.0074,47.9795,98.7446,98744581.69,0.0000,0.00,98.7446,98744581.69,5070.9357,5070935745.42,0.0000,0.00,5070.9357,5070935745.42,2024-07-01 16:42:28,-2399.3281,-1407.2,-1407178.7,0.00,Close,97.30,
446,1,3,,CC DChg,01:59:00,03:41:29,-50.0048,47.6517,99.1613,99161258.67,0.0000,0.00,99.1613,99161258.67,5090.8591,5090859053.51,0.0000,0.00,5090.8591,5090859053.51,2024-07-01 16:42:58,-2382.8152,-1271.1,-1271131.7,0.00,Close,97.71,
447,1,3,,CC DChg,01:59:30,03:41:59,-50.0031,47.2928,99.5779,99577912.89,0.0000,0.00,99.5779,99577912.89,5110.6400,5110640002.84,0.0000,0.00,5110.6400,5110640002.84,2024-07-01 16:43:28,-2364.7885,-1160.9,-1160920.1,0.00,Close,98.12,
448,1,3,,CC DChg,02:00:00,03:42:29,-49.9988,46.8963,99.9946,99994589.87,0.0000,0.00,99.9946,99994589.87,5130.2640,5130264029.87,0.0000,0.00,5130.2640,5130264029.87,2024-07-01 16:43:58,-2344.7606,-1050.9,-1050887.7,0.00,Close,98.53,
449,1,3,,CC DChg,02:00:30,03:42:59,-49.9998,46.4559,100.4113,100411255.47,0.0000,0.00,100.4113,100411255.47,5149.7129,5149712930.13,0.0000,0.00,5149.7129,5149712930.13,2024-07-01 16:44:28,-2322.7852,-946.1,-946107.2,0.00,Close,98.94,
450,1,3,,CC DChg,02:01:00,03:43:29,-50.0134,45.9572,100.8279,100827909.69,0.0000,0.00,100.8279,100827909.69,5168.9681,5168968135.11,0.0000,0.00,5168.9681,5168968135.11,2024-07-01 16:44:58,-2298.4749,-835.5,-835480.7,0.00,Close,99.35,
451,1,3,,CC DChg,02:01:30,03:43:59,-49.9966,45.3914,101.2446,101244575.29,0.0000,0.00,101.2446,101244575.29,5188.0020,5188001974.04,0.0000,0.00,5188.0020,5188001974.04,2024-07-01 16:45:28,-2269.4175,-736.4,-736418.5,0.00,Close,99.76,
452,1,3,,CC DChg,02:01:47,03:44:16,0.0095,43.7240,101.4844,101484350.58,0.0000,0.00,101.4844,101484350.58,5198.8416,5198841628.44,0.0000,0.00,5198.8416,5198841628.44,2024-07-01 16:45:45,0.4163,-143.8,-143801.9,0.00,Close,100.00,
453,1,4,0,Rest,00:00:00,03:44:16,0.0000,43.3260,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:45:45,0.0000,0.0,0.0,0.00,Close,0.00,
454,1,4,,Rest,00:00:30,03:44:46,0.0000,11.6069,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:46:15,0.0000,0.0,0.0,0.00,Close,0.00,
455,1,4,,Rest,00:01:00,03:45:16,0.0000,11.5861,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:46:45,0.0000,0.0,0.0,0.00,Close,0.00,
456,1,4,,Rest,00:01:30,03:45:46,0.0000,11.5497,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:47:15,0.0000,0.0,0.0,0.00,Close,0.00,
457,1,4,,Rest,00:02:00,03:46:16,0.0000,11.5004,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:47:45,0.0000,0.0,0.0,0.00,Close,0.00,
458,1,4,,Rest,00:02:30,03:46:46,0.0000,11.4575,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:48:15,0.0000,0.0,0.0,0.00,Close,0.00,
459,1,4,,Rest,00:03:00,03:47:16,0.0000,11.4057,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:48:45,0.0000,0.0,0.0,0.00,Close,0.00,
460,1,4,,Rest,00:03:30,03:47:46,0.0000,11.3614,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:49:15,0.0000,0.0,0.0,0.00,Close,0.00,
461,1,4,,Rest,00:04:00,03:48:16,0.0000,11.3172,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:49:45,0.0000,0.0,0.0,0.00,Close,0.00,
462,1,4,,Rest,00:04:30,03:48:46,0.0000,11.2733,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:50:15,0.0000,0.0,0.0,0.00,Close,0.00,
463,1,4,,Rest,00:05:00,03:49:16,0.0000,11.2333,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:50:45,0.0000,0.0,0.0,0.00,Close,0.00,
464,1,4,,Rest,00:05:30,03:49:46,0.0000,11.1956,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:51:15,0.0000,0.0,0.0,0.00,Close,0.00,
465,1,4,,Rest,00:06:00,03:50:16,0.0000,11.1625,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:51:45,0.0000,0.0,0.0,0.00,Close,0.00,
466,1,4,,Rest,00:06:30,03:50:46,0.0000,11.1282,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:52:15,0.0000,0.0,0.0,0.00,Close,0.00,
467,1,4,,Rest,00:07:00,03:51:16,0.0000,11.0956,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:52:45,0.0000,0.0,0.0,0.00,Close,0.00,
468,1,4,,Rest,00:07:30,03:51:46,0.0000,11.0679,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:53:15,0.0000,0.0,0.0,0.00,Close,0.00,
469,1,4,,Rest,00:08:00,03:52:16,0.0000,11.0390,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:53:45,0.0000,0.0,0.0,0.00,Close,0.00,
470,1,4,,Rest,00:08:30,03:52:46,0.0000,11.0133,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:54:15,0.0000,0.0,0.0,0.00,Close,0.00,
471,1,4,,Rest,00:09:00,03:53:16,0.0000,10.9900,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:54:45,0.0000,0.0,0.0,0.00,Close,0.00,
472,1,4,,Rest,00:09:30,03:53:46,0.0000,10.9648,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:55:15,0.0000,0.0,0.0,0.00,Close,0.00,
473,1,4,,Rest,00:10:00,03:54:16,0.0000,10.9432,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:55:45,0.0000,0.0,0.0,0.00,Close,0.00,
