DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
378,1,3,,CC DChg,01:23:00,03:07:12,-49.9963,51.1819,69.1666,69166626.13,0.0000,0.00,69.1666,69166626.13,3582.6867,3582686731.38,0.0000,0.00,3582.6867,3582686731.38,2024-07-02 12:20:40,-2558.9051,-42516.9,-42516898.0,0.00,Close,66.76,
379,1,3,,CC DChg,01:23:30,03:07:42,-49.9979,51.1667,69.5833,69583297.42,0.0000,0.00,69.5833,69583297.42,3604.0096,3604009597.16,0.0000,0.00,3604.0096,3604009597.16,2024-07-02 12:21:10,-2558.2255,-27412.6,-27412584.8,0.00,Close,67.17,
380,1,3,,CC DChg,01:24:00,03:08:12,-50.0011,51.1530,70.0000,69999957.33,0.0000,0.00,70.0000,69999957.33,3625.3263,3625326273.42,0.0000,0.00,3625.3263,3625326273.42,2024-07-02 12:21:40,-2557.7052,-30413.1,-30413132.2,0.00,Close,67.57,
381,1,3,,CC DChg,01:24:30,03:08:42,-49.9972,51.1384,70.4166,70416628.62,0.0000,0.00,70.4166,70416628.62,3646.6375,3646637488.36,0.0000,0.00,3646.6375,3646637488.36,2024-07-02 12:22:10,-2556.7763,-28539.1,-28539129.4,0.00,Close,67.97,
382,1,3,,CC DChg,01:25:00,03:09:12,-49.9988,51.1267,70.8333,70833299.91,0.0000,0.00,70.8333,70833299.91,3667.9425,3667942513.78,0.0000,0.00,3667.9425,3667942513.78,2024-07-02 12:22:40,-2556.2721,-35612.9,-35612930.7,0.00,Close,68.37,
383,1,3,,CC DChg,01:25:30,03:09:42,-50.0002,51.1109,71.2500,71249959.82,0.0000,0.00,71.2500,71249959.82,3689.2417,3689241713.78,0.0000,0.00,3689.2417,3689241713.78,2024-07-02 12:23:10,-2555.5552,-26370.9,-26370880.5,0.00,Close,68.77,
384,1,3,,CC DChg,01:26:00,03:10:12,-50.0016,51.0955,71.6666,71666631.11,0.0000,0.00,71.6666,71666631.11,3710.5347,3710534724.27,0.0000,0.00,3710.5347,3710534724.27,2024-07-02 12:23:40,-2554.8583,-27056.6,-27056577.2,0.00,Close,69.18,
385,1,3,,CC DChg,01:26:30,03:10:42,-50.0034,51.0795,72.0833,72083296.71,0.0000,0.00,72.0833,72083296.71,3731.8208,3731820817.07,0.0000,0.00,3731.8208,3731820817.07,2024-07-02 12:24:10,-2554.1502,-26041.6,-26041600.0,0.00,Close,69.58,
386,1,3,,CC DChg,01:27:00,03:11:12,-49.9984,51.0640,72.5000,72499962.31,0.0000,0.00,72.5000,72499962.31,3753.1004,3753100356.27,0.0000,0.00,3753.1004,3753100356.27,2024-07-02 12:24:40,-2553.1178,-26881.7,-26881651.6,0.00,Close,69.98,
387,1,3,,CC DChg,01:27:30,03:11:42,-49.9984,51.0482,72.9166,72916622.22,0.0000,0.00,72.9166,72916622.22,3774.3741,3774374070.04,0.0000,0.00,3774.3741,3774374070.04,2024-07-02 12:25:10,-2552.3309,-26370.9,-26370880.5,0.00,Close,70.38,
388,1,3,,CC DChg,01:28:00,03:12:12,-50.0021,51.0321,73.3333,73333299.20,0.0000,0.00,73.3333,73333299.20,3795.6409,3795640866.13,0.0000,0.00,3795.6409,3795640866.13,2024-07-02 12:25:40,-2551.7106,-25880.6,-25880557.6,0.00,Close,70.79,
389,1,3,,CC DChg,01:28:30,03:12:42,-49.9978,51.0136,73.7500,73749964.80,0.0000,0.00,73.7500,73749964.80,3816.9004,3816900380.44,0.0000,0.00,3816.9004,3816900380.44,2024-07-02 12:26:10,-2550.5657,-22522.5,-22522464.9,0.00,Close,71.19,
390,1,3,,CC DChg,01:29:00,03:13:12,-49.9999,50.9993,74.1666,74166624.71,0.0000,0.00,74.1666,74166624.71,3838.1537,3838153705.24,0.0000,0.00,3838.1537,3838153705.24,2024-07-02 12:26:40,-2549.9584,-29137.1,-29137056.7,0.00,Close,71.59,
391,1,3,,CC DChg,01:29:30,03:13:42,-49.9986,50.9821,74.5833,74583290.31,0.0000,0.00,74.5833,74583290.31,3859.4001,3859400112.36,0.0000,0.00,3859.4001,3859400112.36,2024-07-02 12:27:10,-2549.0336,-24224.7,-24224744.2,0.00,Close,71.99,
392,1,3,,CC DChg,01:30:00,03:14:12,-50.0023,50.9684,75.0000,74999955.91,0.0000,0.00,75.0000,74999955.91,3880.6396,3880639601.78,0.0000,0.00,3880.6396,3880639601.78,2024-07-02 12:27:40,-2548.5362,-30413.5,-30413547.4,0.00,Close,72.39,
393,1,3,,CC DChg,01:30:30,03:14:42,-50.0024,50.9497,75.4166,75416615.82,0.0000,0.00,75.4166,75416615.82,3901.8722,3901872173.51,0.0000,0.00,3901.8722,3901872173.51,2024-07-02 12:28:10,-2547.6078,-22281.3,-22281278.7,0.00,Close,72.80,
394,1,3,,CC DChg,01:31:00,03:15:12,-49.9991,50.9317,75.8333,75833281.42,0.0000,0.00,75.8333,75833281.42,3923.0978,3923097827.56,0.0000,0.00,3923.0978,3923097827.56,2024-07-02 12:28:40,-2546.5371,-23148.1,-23148088.9,0.00,Close,73.20,
395,1,3,,CC DChg,01:31:30,03:15:42,-50.0002,50.9171,76.2499,76249947.02,0.0000,0.00,76.2499,76249947.02,3944.3162,3944316199.82,0.0000,0.00,3944.3162,3944316199.82,2024-07-02 12:29:10,-2545.8642,-28538.7,-28538739.7,0.00,Close,73.60,
396,1,3,,CC DChg,01:32:00,03:16:12,-49.9998,50.8992,76.6666,76666612.62,0.0000,0.00,76.6666,76666612.62,3965.5273,3965527290.31,0.0000,0.00,3965.5273,3965527290.31,2024-07-02 12:29:40,-2544.9519,-23277.4,-23277407.8,0.00,Close,74.00,
397,1,3,,CC DChg,01:32:30,03:16:42,-49.9996,50.8800,77.0833,77083278.22,0.0000,0.00,77.0833,77083278.22,3986.7311,3986731099.02,0.0000,0.00,3986.7311,3986731099.02,2024-07-02 12:30:10,-2543.9807,-21701.3,-21701333.3,0.00,Close,74.40,
398,1,3,,CC DChg,01:33:00,03:17:12,-50.0032,50.8613,77.4999,77499949.51,0.0000,0.00,77.4999,77499949.51,4007.9276,4007927625.96,0.0000,0.00,4007.9276,4007927625.96,2024-07-02 12:30:40,-2543.2293,-22281.9,-22281887.1,0.00,Close,74.81,
399,1,3,,CC DChg,01:33:30,03:17:42,-50.0014,50.8426,77.9166,77916615.11,0.0000,0.00,77.9166,77916615.11,4029.1161,4029116142.93,0.0000,0.00,4029.1161,4029116142.93,2024-07-02 12:31:10,-2542.2012,-22281.6,-22281582.9,0.00,Close,75.21,
400,1,3,,CC DChg,01:34:00,03:18:12,-49.9981,50.8219,78.3333,78333269.33,0.0000,0.00,78.3333,78333269.33,4050.2966,4050296649.96,0.0000,0.00,4050.2966,4050296649.96,2024-07-02 12:31:40,-2540.9995,-20128.2,-20128223.3,0.00,Close,75.61,
401,1,3,,CC DChg,01:34:30,03:18:42,-49.9974,50.8056,78.7499,78749934.93,0.0000,0.00,78.7499,78749934.93,4071.4688,4071468782.93,0.0000,0.00,4071.4688,4071468782.93,2024-07-02 12:32:10,-2540.1504,-25562.3,-25562306.7,0.00,Close,76.01,
402,1,3,,CC DChg,01:35:00,03:19:12,-49.9993,50.7839,79.1666,79166606.22,0.0000,0.00,79.1666,79166606.22,4092.6333,4092633270.04,0.0000,0.00,4092.6333,4092633270.04,2024-07-02 12:32:40,-2539.1569,-19201.4,-19201441.9,0.00,Close,76.42,
403,1,3,,CC DChg,01:35:30,03:19:42,-50.0072,50.7646,79.5833,79583271.82,0.0000,0.00,79.5833,79583271.82,4113.7887,4113788654.93,0.0000,0.00,4113.7887,4113788654.93,2024-07-02 12:33:10,-2538.5955,-21588.9,-21588891.2,0.00,Close,76.82,
404,1,3,,CC DChg,01:36:00,03:20:12,-50.0002,50.7426,79.9999,79999937.42,0.0000,0.00,79.9999,79999937.42,4134.9349,4134934937.60,0.0000,0.00,4134.9349,4134934937.60,2024-07-02 12:33:40,-2537.1386,-18939.3,-18939345.5,0.00,Close,77.22,
405,1,3,,CC DChg,01:36:30,03:20:42,-50.0026,50.7187,80.4166,80416603.02,0.0000,0.00,80.4166,80416603.02,4156.0728,4156072846.22,0.0000,0.00,4156.0728,4156072846.22,2024-07-02 12:34:10,-2536.0694,-17433.7,-17433707.1,0.00,Close,77.62,
406,1,3,,CC DChg,01:37:00,03:21:12,-50.0025,50.6962,80.8333,80833268.62,0.0000,0.00,80.8333,80833268.62,4177.2006,4177200560.36,0.0000,0.00,4177.2006,4177200560.36,2024-07-02 12:34:40,-2534.9362,-18518.5,-18518471.1,0.00,Close,78.02,
407,1,3,,CC DChg,01:37:30,03:21:42,-50.0007,50.6724,81.2499,81249939.91,0.0000,0.00,81.2499,81249939.91,4198.3188,4198318808.18,0.0000,0.00,4198.3188,4198318808.18,2024-07-02 12:35:10,-2533.6580,-17507.2,-17507197.0,0.00,Close,78.43,
408,1,3,,CC DChg,01:38:00,03:22:12,-49.9996,50.6487,81.6666,81666605.51,0.0000,0.00,81.6666,81666605.51,4219.4272,4219427225.60,0.0000,0.00,4219.4272,4219427225.60,2024-07-02 12:35:40,-2532.4158,-17580.8,-17580827.0,0.00,Close,78.83,
409,1,3,,CC DChg,01:38:30,03:22:42,-49.9994,50.6235,82.0833,82083259.73,0.0000,0.00,82.0833,82083259.73,4240.5254,4240525448.53,0.0000,0.00,4240.5254,4240525448.53,2024-07-02 12:36:10,-2531.1426,-16533.9,-16533897.7,0.00,Close,79.23,
410,1,3,,CC DChg,01:39:00,03:23:12,-49.9910,50.5957,82.4999,82499936.71,0.0000,0.00,82.4999,82499936.71,4261.6120,4261612020.62,0.0000,0.00,4261.6120,4261612020.62,2024-07-02 12:36:40,-2529.3281,-14988.4,-14988380.5,0.00,Close,79.63,
411,1,3,,CC DChg,01:39:30,03:23:42,-49.9978,50.5669,82.9166,82916602.31,0.0000,0.00,82.9166,82916602.31,4282.6880,4282688034.13,0.0000,0.00,4282.6880,4282688034.13,2024-07-02 12:37:10,-2528.2353,-14467.6,-14467555.6,0.00,Close,80.04,
412,1,3,,CC DChg,01:40:00,03:24:12,-49.9996,50.5400,83.3333,83333262.22,0.0000,0.00,83.3333,83333262.22,4303.7520,4303752032.71,0.0000,0.00,4303.7520,4303752032.71,2024-07-02 12:37:40,-2526.9803,-15489.2,-15489216.0,0.00,Close,80.44,
413,1,3,,CC DChg,01:40:30,03:24:42,-49.9961,50.5090,83.7499,83749939.20,0.0000,0.00,83.7499,83749939.20,4324.8037,4324803652.27,0.0000,0.00,4324.8037,4324803652.27,2024-07-02 12:38:10,-2525.2510,-13441.2,-13441192.8,0.00,Close,80.84,
414,1,3,,CC DChg,01:41:00,03:25:12,-50.0001,50.4796,84.1666,84166604.80,0.0000,0.00,84.1666,84166604.80,4345.8429,4345842892.80,0.0000,0.00,4345.8429,4345842892.80,2024-07-02 12:38:40,-2523.9840,-14172.3,-14172299.3,0.00,Close,81.24,
415,1,3,,CC DChg,01:41:30,03:25:42,-49.9986,50.4485,84.5833,84583264.71,0.0000,0.00,84.5833,84583264.71,4366.8698,4366869754.31,0.0000,0.00,4366.8698,4366869754.31,2024-07-02 12:39:10,-2522.3564,-13397.4,-13397424.8,0.00,Close,81.64,
416,1,3,,CC DChg,01:42:00,03:26:12,-50.0015,50.4188,84.9999,84999930.31,0.0000,0.00,84.9999,84999930.31,4387.8839,4387883872.71,0.0000,0.00,4387.8839,4387883872.71,2024-07-02 12:39:40,-2521.0136,-14029.1,-14029144.8,0.00,Close,82.05,
417,1,3,,CC DChg,01:42:30,03:26:42,-49.9971,50.3853,85.4166,85416607.29,0.0000,0.00,85.4166,85416607.29,4408.8842,4408884155.73,0.0000,0.00,4408.8842,4408884155.73,2024-07-02 12:40:10,-2519.1214,-12438.1,-12438118.7,0.00,Close,82.45,
418,1,3,,CC DChg,01:43:00,03:27:12,-50.0019,50.3529,85.8333,85833261.51,0.0000,0.00,85.8333,85833261.51,4429.8717,4429871695.64,0.0000,0.00,4429.8717,4429871695.64,2024-07-02 12:40:40,-2517.7417,-12859.7,-12859698.2,0.00,Close,82.85,
419,1,3,,CC DChg,01:43:30,03:27:42,-50.0012,50.3195,86.2499,86249927.11,0.0000,0.00,86.2499,86249927.11,4450.8447,4450844672.00,0.0000,0.00,4450.8447,4450844672.00,2024-07-02 12:41:10,-2516.0359,-12475.0,-12475018.0,0.00,Close,83.25,
420,1,3,,CC DChg,01:44:00,03:28:12,-50.0007,50.2829,86.6666,86666592.71,0.0000,0.00,86.6666,86666592.71,4471.8034,4471803448.89,0.0000,0.00,4471.8034,4471803448.89,2024-07-02 12:41:40,-2514.1827,-11384.3,-11384306.0,0.00,Close,83.66,
421,1,3,,CC DChg,01:44:30,03:28:42,-50.0019,50.2467,87.0833,87083264.00,0.0000,0.00,87.0833,87083264.00,4492.7466,4492746569.96,0.0000,0.00,4492.7466,4492746569.96,2024-07-02 12:42:10,-2512.4290,-11510.3,-11510256.6,0.00,Close,84.06,
422,1,3,,CC DChg,01:45:00,03:29:12,-50.0028,50.2086,87.4999,87499929.60,0.0000,0.00,87.4999,87499929.60,4513.6744,4513674399.29,0.0000,0.00,4513.6744,4513674399.29,2024-07-02 12:42:40,-2510.5696,-10936.1,-10936105.0,0.00,Close,84.46,
423,1,3,,CC DChg,01:45:30,03:29:42,-49.9981,50.1710,87.9166,87916595.20,0.0000,0.00,87.9166,87916595.20,4534.5862,4534586208.71,0.0000,0.00,4534.5862,4534586208.71,2024-07-02 12:43:10,-2508.4572,-11081.5,-11081531.9,0.00,Close,84.86,
424,1,3,,CC DChg,01:46:00,03:30:12,-50.0020,50.1364,88.3333,88333260.80,0.0000,0.00,88.3333,88333260.80,4555.4835,4555483454.58,0.0000,0.00,4555.4835,4555483454.58,2024-07-02 12:43:40,-2506.9213,-12042.4,-12042358.4,0.00,Close,85.26,
425,1,3,,CC DChg,01:46:30,03:30:42,-49.9996,50.1062,88.7499,88749926.40,0.0000,0.00,88.7499,88749926.40,4576.3672,4576367229.16,0.0000,0.00,4576.3672,4576367229.16,2024-07-02 12:44:10,-2505.2875,-13796.9,-13796874.2,0.00,Close,85.67,
426,1,3,,CC DChg,01:47:00,03:31:12,-49.9942,50.0831,89.1666,89166597.69,0.0000,0.00,89.1666,89166597.69,4597.2404,4597240445.16,0.0000,0.00,4597.2404,4597240445.16,2024-07-02 12:44:40,-2503.8630,-18037.7,-18037718.1,0.00,Close,86.07,
427,1,3,,CC DChg,01:47:30,03:31:42,-49.9970,50.0605,89.5833,89583263.29,0.0000,0.00,89.5833,89583263.29,4618.1027,4618102738.49,0.0000,0.00,4618.1027,4618102738.49,2024-07-02 12:45:10,-2502.8753,-18436.5,-18436531.0,0.00,Close,86.47,
428,1,3,,CC DChg,01:48:00,03:32:12,-49.9970,50.0440,89.9999,89999928.89,0.0000,0.00,89.9999,89999928.89,4638.9581,4638958114.13,0.0000,0.00,4638.9581,4638958114.13,2024-07-02 12:45:40,-2502.0494,-25252.5,-25252460.6,0.00,Close,86.87,
429,1,3,,CC DChg,01:48:30,03:32:42,-50.0046,50.0278,90.4166,90416594.49,0.0000,0.00,90.4166,90416594.49,4659.8066,4659806572.09,0.0000,0.00,4659.8066,4659806572.09,2024-07-02 12:46:10,-2501.6196,-25720.1,-25720098.8,0.00,Close,87.27,
430,1,3,,CC DChg,01:49:00,03:33:12,-50.0019,50.0116,90.8333,90833260.09,0.0000,0.00,90.8333,90833260.09,4680.6477,4680647748.27,0.0000,0.00,4680.6477,4680647748.27,2024-07-02 12:46:40,-2500.6770,-25720.1,-25720098.8,0.00,Close,87.68,
431,1,3,,CC DChg,01:49:30,03:33:42,-49.9996,49.9958,91.2499,91249931.38,0.0000,0.00,91.2499,91249931.38,4701.4820,4701482006.76,0.0000,0.00,4701.4820,4701482006.76,2024-07-02 12:47:10,-2499.7685,-26371.6,-26371600.6,0.00,Close,88.08,
432,1,3,,CC DChg,01:50:00,03:34:12,-49.9993,49.9777,91.6666,91666596.98,0.0000,0.00,91.6666,91666596.98,4722.3093,4722309347.56,0.0000,0.00,4722.3093,4722309347.56,2024-07-02 12:47:40,-2498.8510,-23020.2,-23020198.9,0.00,Close,88.48,
433,1,3,,CC DChg,01:50:30,03:34:42,-49.9989,49.9582,92.0833,92083262.58,0.0000,0.00,92.0833,92083262.58,4743.1294,4743129406.58,0.0000,0.00,4743.1294,4743129406.58,2024-07-02 12:48:10,-2497.8560,-21367.5,-21367466.7,0.00,Close,88.88,
434,1,3,,CC DChg,01:51:00,03:35:12,-49.9898,49.9381,92.4999,92499928.18,0.0000,0.00,92.4999,92499928.18,4763.9415,4763941455.64,0.0000,0.00,4763.9415,4763941455.64,2024-07-02 12:48:40,-2496.3936,-20729.6,-20729631.8,0.00,Close,89.29,
435,1,3,,CC DChg,01:51:30,03:35:42,-49.9991,49.9196,92.9166,92916593.78,0.0000,0.00,92.9166,92916593.78,4784.7448,4784744766.58,0.0000,0.00,4784.7448,4784744766.58,2024-07-02 12:49:10,-2495.9341,-22522.5,-22522464.9,0.00,Close,89.69,
436,1,3,,CC DChg,01:52:00,03:36:12,-49.9981,49.8992,93.3333,93333265.07,0.0000,0.00,93.3333,93333265.07,4805.5393,4805539339.38,0.0000,0.00,4805.5393,4805539339.38,2024-07-02 12:49:40,-2494.8667,-20425.1,-20425063.2,0.00,Close,90.09,
437,1,3,,CC DChg,01:52:30,03:36:42,-49.9986,49.8755,93.7499,93749919.29,0.0000,0.00,93.7499,93749919.29,4826.3259,4826325902.22,0.0000,0.00,4826.3259,4826325902.22,2024-07-02 12:50:10,-2493.7062,-17580.3,-17580346.9,0.00,Close,90.49,
438,1,3,,CC DChg,01:53:00,03:37:12,-49.9976,49.8545,94.1666,94166596.27,0.0000,0.00,94.1666,94166596.27,4847.1030,4847102998.76,0.0000,0.00,4847.1030,4847102998.76,2024-07-02 12:50:40,-2492.6078,-19841.8,-19841760.8,0.00,Close,90.89,
439,1,3,,CC DChg,01:53:30,03:37:42,-49.9976,49.8237,94.5833,94583261.87,0.0000,0.00,94.5833,94583261.87,4867.8692,4867869172.62,0.0000,0.00,4867.8692,4867869172.62,2024-07-02 12:51:10,-2491.0679,-13528.1,-13528103.9,0.00,Close,91.30,
440,1,3,,CC DChg,01:54:00,03:38:12,-49.9987,49.7970,94.9999,94999927.47,0.0000,0.00,94.9999,94999927.47,4888.6244,4888624423.82,0.0000,0.00,4888.6244,4888624423.82,2024-07-02 12:51:40,-2489.7833,-15605.5,-15605453.2,0.00,Close,91.70,
441,1,3,,CC DChg,01:54:30,03:38:42,-49.9988,49.7667,95.4166,95416593.07,0.0000,0.00,95.4166,95416593.07,4909.3673,4909367296.00,0.0000,0.00,4909.3673,4909367296.00,2024-07-02 12:52:10,-2488.2748,-13751.3,-13751339.9,0.00,Close,92.10,
442,1,3,,CC DChg,01:55:00,03:39:12,-50.0022,49.7304,95.8333,95833258.67,0.0000,0.00,95.8333,95833258.67,4930.0963,4930096332.80,0.0000,0.00,4930.0963,4930096332.80,2024-07-02 12:52:40,-2486.6309,-11478.4,-11478391.2,0.00,Close,92.50,
443,1,3,,CC DChg,01:55:30,03:39:42,-49.9995,49.6880,96.2499,96249924.27,0.0000,0.00,96.2499,96249924.27,4950.8086,4950808621.51,0.0000,0.00,4950.8086,4950808621.51,2024-07-02 12:53:10,-2484.3732,-9827.0,-9827018.9,0.00,Close,92.91,
444,1,3,,CC DChg,01:56:00,03:40:12,-50.0015,49.6379,96.6666,96666601.24,0.0000,0.00,96.6666,96666601.24,4971.5023,4971502341.69,0.0000,0.00,4971.5023,4971502341.69,2024-07-02 12:53:40,-2481.9709,-8316.9,-8316905.7,0.00,Close,93.31,
445,1,3,,CC DChg,01:56:30,03:40:42,-50.0006,49.5674,97.0833,97083266.84,0.0000,0.00,97.0833,97083266.84,4992.1706,4992170575.64,0.0000,0.00,4992.1706,4992170575.64,2024-07-02 12:54:10,-2478.4002,-5910.2,-5910150.4,0.00,Close,93.71,
446,1,3,,CC DChg,01:57:00,03:41:12,-50.0063,49.4734,97.4999,97499921.07,0.0000,0.00,97.4999,97499921.07,5012.8053,5012805313.42,0.0000,0.00,5012.8053,5012805313.42,2024-07-02 12:54:40,-2473.9837,-4432.5,-4432491.7,0.00,Close,94.11,
447,1,3,,CC DChg,01:57:30,03:41:42,-49.9984,49.3435,97.9166,97916586.67,0.0000,0.00,97.9166,97916586.67,5033.3942,5033394176.00,0.0000,0.00,5033.3942,5033394176.00,2024-07-02 12:55:10,-2467.0985,-3207.6,-3207587.4,0.00,Close,94.51,
448,1,3,,CC DChg,01:58:00,03:42:12,-50.0019,49.1726,98.3333,98333263.64,0.0000,0.00,98.3333,98333263.64,5053.9197,5053919687.11,0.0000,0.00,5053.9197,5053919687.11,2024-07-02 12:55:40,-2458.7244,-2438.1,-2438133.3,0.00,Close,94.92,
449,1,3,,CC DChg,01:58:30,03:42:42,-49.9972,48.9672,98.7499,98749917.87,0.0000,0.00,98.7499,98749917.87,5074.3658,5074365826.84,0.0000,0.00,5074.3658,5074365826.84,2024-07-02 12:56:10,-2448.2219,-2028.5,-2028501.6,0.00,Close,95.32,
450,1,3,,CC DChg,01:59:00,03:43:12,-50.0010,48.7347,99.1666,99166583.47,0.0000,0.00,99.1666,99166583.47,5094.7209,5094720944.36,0.0000,0.00,5094.7209,5094720944.36,2024-07-02 12:56:40,-2436.7852,-1792.1,-1792110.1,0.00,Close,95.72,
451,1,3,,CC DChg,01:59:30,03:43:42,-49.9987,48.4754,99.5832,99583249.07,0.0000,0.00,99.5832,99583249.07,5114.9738,5114973752.89,0.0000,0.00,5114.9738,5114973752.89,2024-07-02 12:57:10,-2423.7065,-1606.9,-1606886.2,0.00,Close,96.12,
452,1,3,,CC DChg,02:00:00,03:44:12,-50.0024,48.1946,99.9999,99999914.67,0.0000,0.00,99.9999,99999914.67,5135.1141,5135114057.96,0.0000,0.00,5135.1141,5135114057.96,2024-07-02 12:57:40,-2409.8437,-1483.9,-1483851.9,0.00,Close,96.53,
453,1,3,,CC DChg,02:00:30,03:44:42,-49.9971,47.8861,100.4166,100416580.27,0.0000,0.00,100.4166,100416580.27,5155.1317,5155131665.07,0.0000,0.00,5155.1317,5155131665.07,2024-07-02 12:58:10,-2394.1642,-1350.6,-1350617.8,0.00,Close,96.93,
454,1,3,,CC DChg,02:01:00,03:45:12,-49.9996,47.5507,100.8333,100833257.24,0.0000,0.00,100.8333,100833257.24,5175.0157,5175015651.56,0.0000,0.00,5175.0157,5175015651.56,2024-07-02 12:58:40,-2377.5160,-1242.3,-1242328.5,0.00,Close,97.33,
455,1,3,,CC DChg,02:01:30,03:45:42,-50.0021,47.1814,101.2499,101249911.47,0.0000,0.00,101.2499,101249911.47,5194.7518,5194751817.96,0.0000,0.00,5194.7518,5194751817.96,2024-07-02 12:59:10,-2359.1696,-1128.2,-1128227.0,0.00,Close,97.73,
456,1,3,,CC DChg,02:02:00,03:46:12,-49.9997,46.7726,101.6666,101666588.44,0.0000,0.00,101.6666,101666588.44,5214.3274,5214327421.16,0.0000,0.00,5214.3274,5214327421.16,2024-07-02 12:59:40,-2338.6155,-1019.3,-1019268.5,0.00,Close,98.13,
457,1,3,,CC DChg,02:02:30,03:46:42,-50.0007,46.3161,102.0833,102083254.04,0.0000,0.00,102.0833,102083254.04,5233.7221,5233722072.18,0.0000,0.00,5233.7221,5233722072.18,2024-07-02 13:00:10,-2315.8356,-912.7,-912739.5,0.00,Close,98.54,
458,1,3,,CC DChg,02:03:00,03:47:12,-50.0014,45.8025,102.4999,102499908.27,0.0000,0.00,102.4999,102499908.27,5252.9157,5252915746.13,0.0000,0.00,5252.9157,5252915746.13,2024-07-02 13:00:40,-2290.1905,-811.2,-811242.6,0.00,Close,98.94,
459,1,3,,CC DChg,02:03:30,03:47:42,-50.0041,45.2118,102.9166,102916573.87,0.0000,0.00,102.9166,102916573.87,5271.8804,5271880408.18,0.0000,0.00,5271.8804,5271880408.18,2024-07-02 13:01:10,-2260.7767,-705.4,-705376.0,0.00,Close,99.34,
460,1,3,,CC DChg,02:04:00,03:48:12,-50.0025,44.5178,103.3333,103333250.84,0.0000,0.00,103.3333,103333250.84,5290.5778,5290577828.98,0.0000,0.00,5290.5778,5290577828.98,2024-07-02 13:01:40,-2225.9995,-600.4,-600399.1,0.00,Close,99.74,
461,1,3,,CC DChg,02:04:19,03:48:32,-50.0021,43.9998,103.5999,103599911.82,0.0000,0.00,103.5999,103599911.82,5302.3820,5302381954.84,0.0000,0.00,5302.3820,5302381954.84,2024-07-02 13:01:59,-2200.0846,-514.8,-514789.5,0.00,Close,100.00,
462,1,4,0,Rest,00:00:00,03:48:32,0.0000,44.2040,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:01:59,0.0000,0.0,0.0,0.00,Close,0.00,
463,1,4,,Rest,00:00:30,03:49:02,0.0000,45.1812,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:02:29,0.0000,0.0,0.0,0.00,Close,0.00,
464,1,4,,Rest,00:01:00,03:49:32,0.0000,45.2968,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:02:59,0.0000,0.0,0.0,0.00,Close,0.00,
465,1,4,,Rest,00:01:30,03:50:02,0.0000,45.3672,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:03:29,0.0000,0.0,0.0,0.00,Close,0.00,
466,1,4,,Rest,00:02:00,03:50:32,0.0000,45.4196,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:03:59,0.0000,0.0,0.0,0.00,Close,0.00,
467,1,4,,Rest,00:02:30,03:51:02,0.0000,45.4635,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:04:29,0.0000,0.0,0.0,0.00,Close,0.00,
468,1,4,,Rest,00:03:00,03:51:32,0.0000,45.5003,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:04:59,0.0000,0.0,0.0,0.00,Close,0.00,
469,1,4,,Rest,00:03:30,03:52:02,0.0000,45.5328,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:05:29,0.0000,0.0,0.0,0.00,Close,0.00,
470,1,4,,Rest,00:04:00,03:52:32,0.0000,45.5631,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:05:59,0.0000,0.0,0.0,0.00,Close,0.00,
471,1,4,,Rest,00:04:30,03:53:02,0.0000,45.5905,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:06:29,0.0000,0.0,0.0,0.00,Close,0.00,
